GradientBoostingClassifier_Client_0,GradientBoostingClassifier_Client_0_proba,GradientBoostingClassifier_Client_1,GradientBoostingClassifier_Client_1_proba,DecisionTreeClassifier_Client_2,DecisionTreeClassifier_Client_2_proba,LinearDiscriminantAnalysis_Client_3,LinearDiscriminantAnalysis_Client_3_proba,RandomForestClassifier_Client_4,RandomForestClassifier_Client_4_proba,GaussianNB_Client_5,GaussianNB_Client_5_proba,true_label
9,0.8417165173085068,9,0.9180535379800285,9,1.0,9,0.607925153178869,9,0.86,9,0.9827965481049789,9
9,0.9531703221672202,9,0.9670062563037912,9,1.0,9,0.9797292868201007,9,0.99,6,0.9981906502962113,9
9,0.9680552612650024,9,0.9835474408772996,9,1.0,9,0.9921149120934798,9,0.99,6,0.9992935977679034,9
9,0.9348676964662426,9,0.9317228539442517,9,1.0,9,0.9256135357089283,9,0.99,4,0.9994579044390135,9
9,0.939401180681014,9,0.8735181701337075,9,1.0,9,0.9295212509057205,9,0.98,6,0.9981684957190443,9
9,0.8996130598620586,9,0.9168482347494911,9,1.0,9,0.9198214618048528,9,0.94,6,0.9934697520012626,9
5,0.977527804966972,5,0.9950617053075567,5,1.0,5,0.9996999795159085,5,0.97,5,0.9999997831432901,5
9,0.943697286980087,9,0.950653036217294,9,1.0,9,0.9671647850786764,9,0.98,6,0.9275452016436754,9
8,0.5308503151260244,3,0.9321987749181424,3,1.0,3,0.519862439250455,3,0.67,6,0.8584730942048772,3
9,0.9449875533208212,9,0.9696523299073385,9,1.0,9,0.9830605688071561,9,0.98,6,0.9254232674666847,9
9,0.8894521057419211,9,0.964957377184462,2,1.0,9,0.9774000091788714,9,0.8,6,0.9996143152231713,9
9,0.9579478622436511,9,0.9695046945540763,9,1.0,9,0.9759516234941237,9,0.68,6,0.9551477801740431,9
9,0.9210996679261241,9,0.7990076235417587,9,1.0,9,0.9166040049010756,9,0.79,6,0.999402017776987,0
9,0.9600630209653517,9,0.981031065304541,9,1.0,9,0.9905845685735627,9,0.99,6,0.9996136572709301,9
9,0.9129937891244717,9,0.93361787241393,9,1.0,9,0.8454432517254382,9,0.8,6,0.9993905139448062,9
9,0.9447337009859295,9,0.9738024478207,9,1.0,9,0.9833852102700595,9,0.99,6,0.9207916119511474,9
9,0.8473604444699874,9,0.8165427899701198,2,1.0,9,0.9476696824932198,9,0.95,6,0.7871439588517023,2
9,0.9458752985575044,9,0.955960113734872,9,1.0,9,0.9907552962089258,9,0.96,6,0.9994792783028555,9
9,0.9561166704015405,9,0.973242303625071,9,1.0,9,0.9815750821174272,9,0.99,6,0.9977640308219599,9
9,0.9270423583162082,9,0.9625166447714674,9,1.0,9,0.9922564347633287,9,0.95,6,0.9991696710439878,9
9,0.9242584385026976,9,0.9091387625056311,0,1.0,9,0.9778896279496117,9,0.98,6,0.9993550009986372,9
9,0.8638354995030908,9,0.8331661150958178,9,1.0,9,0.8573424741608541,0,0.57,6,0.8957412533345108,0
9,0.9465158421870964,9,0.9581275846478006,9,1.0,9,0.9894445520093933,9,0.93,6,0.9996304938793227,9
8,0.7762464924957448,8,0.7191441714292856,8,1.0,8,0.7161706676454186,8,0.52,3,0.9989293751694972,8
9,0.8931262637856077,9,0.69319293519144,9,1.0,9,0.8557996270374407,9,0.94,0,0.9757072163194344,9
9,0.9436803263975306,9,0.9706478201565398,9,1.0,9,0.9703718781684908,9,0.96,6,0.9937380739322086,9
9,0.9168825948174605,9,0.9241580898564188,9,1.0,9,0.9019279209479916,9,0.88,6,0.9994189403927392,5
9,0.9044724691249983,9,0.9104436340057103,9,1.0,9,0.9463689633435383,9,0.85,6,0.9991259272897491,9
9,0.9448295816114018,9,0.8552370046061132,9,1.0,9,0.7560492140420524,9,0.84,6,0.9995975184241408,9
9,0.9579271881740109,9,0.9792629460800109,6,1.0,9,0.977397295452041,9,0.97,6,0.9992869299748403,9
9,0.9282408118255321,9,0.9235323386217595,9,1.0,9,0.9731712460043053,9,1.0,6,0.8277103300317118,9
9,0.8304541532960457,9,0.7495032600088444,2,1.0,4,0.9997736814467382,9,0.71,9,0.9035678827891616,9
9,0.5160915455257026,9,0.9357288169338024,0,1.0,9,0.9745328325833453,9,0.86,3,0.5321006907265311,0
9,0.9180048729059611,9,0.9473612145908424,9,1.0,9,0.9480243431974418,9,0.97,6,0.9995992910056556,9
9,0.9513503343920933,9,0.9752018154123796,9,1.0,9,0.9633010606671899,9,0.89,6,0.9958486507256991,9
9,0.935382163307366,9,0.9734459149409194,9,1.0,9,0.9791747757574419,9,1.0,6,0.9728992004640177,9
9,0.9613600851642361,9,0.9880011551756389,9,1.0,9,0.9764158280662854,9,0.97,6,0.9970401295906616,9
9,0.9436895121237742,9,0.9755122617717792,9,1.0,9,0.9270049337635661,9,0.78,6,0.999382538892398,9
9,0.750196775676224,9,0.5850172792350106,9,1.0,9,0.9881174426478491,9,0.59,1,0.44088022587982106,9
9,0.9631402943067363,9,0.9715072846254403,9,1.0,9,0.9839307996035606,9,1.0,6,0.9823113314345913,9
9,0.8876837664464684,9,0.822416972579819,9,1.0,9,0.9293591154247052,9,0.79,6,0.9992192095821473,9
4,0.6653540946697766,4,0.9810356376006218,4,1.0,9,0.8040081273324947,4,0.86,0,0.9817468722786314,4
9,0.9287452675874761,9,0.9751730354322862,9,1.0,9,0.9786429945999141,9,0.93,6,0.9876365522737749,9
9,0.9588379982637264,9,0.9826581521042099,9,1.0,9,0.9849366893476599,9,0.98,6,0.9994622922374236,9
7,0.9747189475926739,7,0.996524386125939,7,1.0,7,0.9999999997536064,7,0.97,7,0.9999992893320065,7
9,0.8703285424608561,9,0.49220795139342155,6,1.0,9,0.7769656261489515,9,0.75,6,0.9867145008173659,5
9,0.9663377739968605,9,0.9765664560829724,9,1.0,9,0.9649640147600571,9,0.8,6,0.9105662838277951,9
9,0.9507784009019155,9,0.9652853689905898,9,1.0,9,0.9511578911097909,9,0.91,6,0.9960716876823978,9
9,0.9549806839041967,9,0.9571789129973349,9,1.0,9,0.9696136809407593,9,0.98,6,0.9994007317416739,9
9,0.946002081974407,9,0.9765170758544306,9,1.0,9,0.9782335143907512,9,0.99,6,0.9772557743726654,9
7,0.9245796437671534,7,0.5254307488142449,7,1.0,7,1.0,7,0.67,7,1.0,7
9,0.949198436175206,9,0.9694713565057392,9,1.0,9,0.9087782225335861,9,1.0,6,0.9985604737470781,9
9,0.5330657644923221,9,0.6113731504896345,9,1.0,9,0.9746228720359457,9,0.51,3,0.7972308201611032,9
9,0.9324443630982868,9,0.9655511931901443,9,1.0,9,0.9896311494541499,9,0.95,6,0.509091606726064,9
9,0.9485091984406131,9,0.9656707300198026,9,1.0,9,0.968093510773252,9,1.0,6,0.99893922093068,9
9,0.9414445825620695,9,0.9710845568055342,9,1.0,9,0.9799634982391833,9,0.96,6,0.9357113520605215,9
9,0.9561156025513775,9,0.9718667646886063,9,1.0,9,0.9680920169341887,9,0.98,6,0.9994335144261112,9
9,0.8981745928163731,9,0.891811254914937,6,1.0,9,0.919632598339432,9,0.69,1,0.6105616341765328,9
9,0.9560501133726282,9,0.9714576838278579,9,1.0,9,0.9909257276075034,9,0.99,6,0.9996352520239731,9
9,0.8509696176016581,9,0.9393659701669668,9,1.0,9,0.9902521142132159,9,0.96,6,0.9826180970468953,9
4,0.6325967146817482,4,0.8023891149993368,1,1.0,9,0.9216965225390599,4,0.69,6,0.788320032813722,4
9,0.86960556470737,9,0.8905123283751298,9,1.0,9,0.8441959207226605,9,0.59,6,0.9994589732748804,9
9,0.9390806445562108,9,0.9685491347455037,9,1.0,9,0.9603027928465626,9,0.76,6,0.9684305623221398,9
9,0.950838036809701,9,0.9794212936902725,9,1.0,9,0.9857375702887896,9,1.0,3,0.5975444850243388,9
9,0.943224409814278,9,0.9699139509441681,9,1.0,9,0.9750380946614057,9,0.98,3,0.5258347872764634,9
9,0.7482644818667361,9,0.9812702384886718,9,1.0,9,0.977437641280897,9,0.93,0,0.8014416784838071,9
9,0.9504846926759021,9,0.974227092649288,9,1.0,9,0.9439157763046846,9,0.98,6,0.9996321944524552,9
9,0.9397192672648262,9,0.9388541880954624,9,1.0,9,0.7624229270816639,9,0.92,4,1.0,9
5,0.9818635417790438,5,0.9999999986862085,5,1.0,5,0.9999398604672745,5,0.95,6,0.9615510877449156,5
9,0.9556104703202122,9,0.981961636780272,6,1.0,9,0.9738974032232528,9,0.95,6,0.9984989275916674,9
8,0.5074265078335004,8,0.9163727287742331,3,1.0,8,0.6744768037204846,8,0.84,3,0.99779766430376,8
9,0.944635764023583,9,0.9659849950457037,9,1.0,9,0.9708236821577793,9,0.94,6,0.9996740581138643,9
9,0.9456644408447868,9,0.9714812110013448,9,1.0,9,0.9540985485551033,9,1.0,6,0.9967794529910081,9
1,0.6144789118580964,1,0.8778676186147724,9,1.0,1,0.9998320096413135,1,0.79,3,0.8040452340995351,1
9,0.9579064211300017,9,0.9672907051269782,9,1.0,9,0.8919239670305888,9,0.96,6,0.9295142944583442,9
9,0.885156463475811,9,0.9170484060735177,9,1.0,9,0.9511168614140432,9,0.96,6,0.9751147925598759,9
9,0.8495125628782978,6,0.7857831474654348,9,1.0,9,0.8929935996901526,9,0.56,6,0.9994235716020967,9
9,0.9609697715773047,9,0.9740962996214112,9,1.0,9,0.9819231210193885,9,0.97,6,0.9957712319786166,9
9,0.9490593044419002,9,0.964007879855802,9,1.0,9,0.9596622615625172,9,0.99,6,0.9976066666747067,9
9,0.854621687178053,9,0.901662115407703,9,1.0,9,0.8481143186721543,9,0.99,6,0.9409683617928645,9
9,0.4813381741601056,3,0.8661009326385026,9,1.0,9,0.6955377922144198,9,0.79,3,0.5142448329419804,9
9,0.9540492135099898,9,0.9762187749260318,9,1.0,9,0.9781748336735547,9,0.97,6,0.9226760780616192,9
9,0.8784281318421793,9,0.8706577143877545,9,1.0,9,0.9424318298599346,9,0.93,6,0.907351789030953,9
9,0.9536641842928105,9,0.9721443335276905,9,1.0,9,0.9892610853062367,9,0.98,1,0.3828255944773656,9
9,0.9360363722415955,9,0.9337985924068426,9,1.0,9,0.9596829625180245,9,1.0,6,0.9993729394469567,9
9,0.963504688782813,9,0.9901517871322769,9,1.0,9,0.9889341026365138,9,0.89,6,0.8543094396266028,9
9,0.9561238449345638,9,0.9684141561913678,9,1.0,9,0.9725390100336995,9,0.99,6,0.9984319572184113,9
9,0.9198839987274935,9,0.9444663928300969,9,1.0,9,0.681912183695073,9,0.95,6,0.8656066680874023,9
9,0.9489062437786958,9,0.9737876690565311,9,1.0,9,0.9814685637388625,9,0.98,6,0.999618926970913,9
9,0.9646942838600173,9,0.9844163338446426,9,1.0,9,0.9634937956763779,9,0.98,6,0.9183960833398582,9
9,0.9543737005353803,9,0.9780671169640265,9,1.0,9,0.9785037466168449,9,0.74,6,0.9984762257448467,9
9,0.9573000111198283,9,0.9777698420078801,6,1.0,9,0.9561129016872013,9,0.92,6,0.9996045999379491,9
9,0.872410617652864,9,0.8756397145994946,9,1.0,9,0.969218782431988,9,0.89,6,0.9996909238172473,9
9,0.8887446026298805,9,0.8459836728950556,9,1.0,9,0.9294747308795843,9,0.96,6,0.9994607970519476,9
9,0.9482165852558762,9,0.9561048904425881,9,1.0,9,0.9839481062531711,9,0.98,6,0.9996252468913027,9
9,0.9130556829761999,9,0.9325642073058396,9,1.0,9,0.8547650440034643,9,0.86,0,0.8101736225756425,9
9,0.9608022949406517,9,0.9702875430167316,9,1.0,9,0.9839736699920586,9,0.95,6,0.9996924796645408,9
9,0.9372224221950808,9,0.9594188899413816,9,1.0,9,0.9681484168224059,9,0.92,6,0.9996174322922949,9
9,0.9414222162666261,9,0.960144847455622,9,1.0,9,0.9334376643032027,9,0.94,6,0.9974611173384185,6
9,0.7801804781417465,9,0.867388308075534,9,1.0,9,0.9242622914875489,9,0.96,6,0.999666202597896,9
9,0.7622872597399671,9,0.728086696621492,9,1.0,9,0.7704530902274916,9,0.72,3,0.5659804336670553,9
9,0.8958626734452957,9,0.9454885391758323,9,1.0,9,0.9144540131981059,9,0.99,6,0.9972707433372712,9
9,0.831325471789918,9,0.7416269552079406,9,1.0,9,0.8195585909971818,9,0.74,6,0.9966125464856782,0
9,0.9247177162260539,9,0.9427101979411256,9,1.0,9,0.9239315323040757,9,1.0,0,0.9884282215567024,9
9,0.953471934322243,9,0.9680243485805211,9,1.0,9,0.9843971112824302,9,1.0,6,0.9997506768510177,9
9,0.8951135211596466,9,0.9450963279650723,9,1.0,9,0.9544864557235224,9,0.8,5,0.4988484001747132,9
9,0.8977823171002817,9,0.8950260413235338,9,1.0,9,0.9446863282582235,9,0.98,6,0.9994443849699944,9
9,0.6585848140230507,9,0.5299375565399317,9,1.0,6,0.2807075798908832,9,0.4,6,0.9412070454802367,6
9,0.8992413960307318,9,0.9669691346330291,9,1.0,9,0.9560888493032842,9,0.9,4,0.652977774388146,9
9,0.9387622283945349,9,0.9420051993991085,9,1.0,9,0.9646743820174584,9,0.77,5,0.4114749282675462,9
9,0.9484907166162394,9,0.9557921713009544,9,1.0,9,0.9783834021244798,9,0.97,6,0.8510970943016201,9
9,0.8338758462844504,9,0.9538578783517307,0,1.0,9,0.964232685248548,9,0.93,3,0.29381834465750745,9
7,0.9718803870457491,7,0.9912840905067307,7,1.0,7,1.0,7,1.0,7,1.0,7
9,0.9300140769217298,9,0.9434478482610212,9,1.0,9,0.9807207223943608,9,1.0,1,0.3322409864022757,9
9,0.9441120104470934,9,0.9736576096727466,6,1.0,9,0.9806780465379215,9,0.76,6,0.990063280625365,9
9,0.9272403619803274,9,0.953481936358052,9,1.0,9,0.9866309573600619,9,0.96,6,0.9995593269161207,9
9,0.8463041362080675,9,0.7472139446856095,0,1.0,9,0.7861286154386131,9,0.8,6,0.9381391514470676,5
9,0.9598757215958506,9,0.9535659158323624,9,1.0,9,0.8859717810627143,9,0.95,6,0.9251229395516087,9
3,0.6795030182279816,3,0.825058769826869,8,1.0,3,0.6087587133679397,8,0.33,2,0.637312908022392,3
9,0.9555590387287408,9,0.9738452467734922,9,1.0,9,0.989625426842464,9,0.99,6,0.9832257529786051,9
9,0.9153090169328955,9,0.9529072525598619,9,1.0,9,0.9883674309801769,9,0.82,6,0.9979022001973307,9
9,0.9339009658234435,9,0.9612900659713214,9,1.0,9,0.9925731233647208,9,0.95,6,0.9996060880634161,9
9,0.9310697804962969,9,0.9691506716232188,9,1.0,9,0.9919857950907375,9,0.96,6,0.5539171855262255,9
9,0.954272671138993,9,0.9621648229381804,9,1.0,9,0.9692365997700766,9,0.93,6,0.9995204883283088,9
9,0.9150275208452809,9,0.9625717527168794,9,1.0,9,0.9777088062432466,9,1.0,6,0.9158286589046033,9
9,0.9422112375632579,9,0.9566519843390078,9,1.0,9,0.967313548568492,9,0.99,9,0.5636805519897439,9
9,0.9509615263413588,9,0.9862127122256216,9,1.0,9,0.9714448382549987,9,0.69,4,0.9988824618670188,9
9,0.9601468455039837,9,0.9644281819339402,9,1.0,9,0.9679813257676706,9,0.94,6,0.9997233488680102,9
9,0.9480717124854751,9,0.9671881018005656,9,1.0,9,0.8887216051433775,9,1.0,6,0.9992237545088973,9
9,0.8773478041104878,9,0.9263763258544826,9,1.0,9,0.9222313169806838,9,0.98,6,0.9992696065827361,9
9,0.9388440974420095,9,0.9670267456398491,9,1.0,9,0.9935938164139543,9,0.81,6,0.9990738758101092,9
9,0.9402582672799893,9,0.9512985490997727,9,1.0,9,0.9884155263857127,9,0.99,6,0.9994623260901584,9
9,0.9498638846070017,9,0.9841878838419003,9,1.0,9,0.983446104371051,9,0.76,6,0.9938392210478877,9
9,0.9436426173691054,9,0.9516266086661216,9,1.0,9,0.9780723017918562,9,1.0,6,0.9789549053169667,9
9,0.8778413810548901,9,0.9191905996293239,9,1.0,9,0.97892839403726,9,0.71,6,0.998981456654786,9
9,0.906833652955447,9,0.9352090029714151,9,1.0,9,0.9707000190551838,9,0.98,6,0.522113328176425,9
9,0.9597549092403125,9,0.885019686113534,9,1.0,9,0.9430492687913563,9,0.99,6,0.9980796691345665,9
9,0.9216781242924982,9,0.9529862109747762,9,1.0,9,0.9667262747086123,9,0.96,0,0.9651591019622568,9
9,0.8740058922332526,9,0.8931862635327987,9,1.0,9,0.9741553585520911,9,1.0,6,0.9995644683570083,9
9,0.9543202329762136,9,0.982865800951543,9,1.0,9,0.9836708080375256,9,0.98,6,0.9960770536685307,9
9,0.9578858386078472,9,0.9688666241051396,9,1.0,9,0.9837739930616327,9,0.98,6,0.9970047389139476,9
9,0.9131751054895426,9,0.9091581797900413,6,1.0,9,0.7035367827009342,9,0.92,6,0.9997760353430402,9
9,0.8697761154463614,9,0.897753010341944,9,1.0,9,0.9190075515542505,9,0.95,6,0.9138905847653344,9
9,0.964998981507049,9,0.9898455817002275,6,1.0,9,0.9968747370845674,9,0.97,6,0.9099717237514234,9
9,0.9279533840143187,9,0.9624371489254427,9,1.0,9,0.9931043438064123,9,0.87,6,0.8454657681457939,9
9,0.7106502098758914,9,0.6831308594761254,2,1.0,9,0.6056962572392581,2,0.52,6,0.9886946753434407,2
9,0.954880022164794,9,0.9738175388685266,9,1.0,9,0.9605297443409269,9,0.95,6,0.8007078642401092,9
9,0.9409587486508607,9,0.9631787831149555,9,1.0,9,0.9640585543002509,9,0.99,6,0.9189272472348571,9
5,0.8680958060828827,5,0.9704035960318016,5,1.0,5,0.7295739734805708,5,0.76,6,0.9927971784241946,5
9,0.8985242714769275,9,0.9511538604675517,9,1.0,9,0.9658449825961816,9,0.89,0,0.9737836124218591,9
7,0.969612100025028,7,0.9957074425152052,7,1.0,9,0.9882412402604572,7,0.86,7,0.9999286581700758,7
9,0.9511586090487464,9,0.9742953620731517,9,1.0,9,0.9632403908619205,9,0.98,6,0.8270197927850627,9
9,0.9063501203994075,9,0.943589601161661,5,1.0,9,0.892494101314746,9,0.97,4,0.9999999974666026,9
9,0.9430553486625485,9,0.9616687374936017,9,1.0,9,0.9451194086602462,9,0.84,6,0.9421706100841709,9
9,0.9336281573926122,9,0.9559451890338385,9,1.0,9,0.9511628594009306,9,0.94,6,0.9113431798529729,9
9,0.8707105193753744,9,0.9039542640864693,9,1.0,9,0.9648832975222156,9,0.95,6,0.9994735584868398,9
9,0.8454029139413134,9,0.8119603861022584,9,1.0,9,0.8145086889119454,9,0.86,6,0.9991948557254818,9
9,0.944013328933658,9,0.9650185021620521,9,1.0,9,0.9855925632427586,9,0.96,3,0.39035737810591525,9
9,0.9422053791562762,9,0.9502455586531086,9,1.0,9,0.9548719267226501,9,0.98,6,0.9997783155092299,9
9,0.9394903876037601,9,0.9721013908047247,9,1.0,9,0.990261417946035,9,0.97,6,0.9277107063938004,9
5,0.9811076112247324,5,0.9943022425469266,5,1.0,5,0.9999999999996971,5,0.94,5,1.0,5
9,0.9461589292935882,9,0.9509039706425312,9,1.0,9,0.9897971945455593,9,0.96,6,0.9975812861807617,9
9,0.8871546531222809,9,0.9519568574878213,6,1.0,9,0.8940314213875626,9,0.82,6,0.9331263678594278,9
9,0.9416442775376735,9,0.960527730752396,9,1.0,9,0.9747992115089844,9,0.97,6,0.9966452388355528,9
9,0.9548570546335834,9,0.9873810675542101,9,1.0,9,0.9880392478058492,9,1.0,6,0.9897175847168677,9
9,0.9456967253916598,9,0.9731890573541244,9,1.0,9,0.9511386803754387,9,0.67,6,0.6568209364777655,9
9,0.9272837045531999,9,0.9361907777176028,9,1.0,9,0.9919983321319866,9,0.9,6,0.9997175319672651,9
9,0.8974535333344636,9,0.9367887352984793,9,1.0,9,0.958927263404265,9,0.98,6,0.9993309235170316,9
9,0.9496639013033948,9,0.9720410261533325,9,1.0,9,0.9413829382437656,9,0.88,6,0.9974337947240672,9
9,0.8709508127402618,9,0.8620664116860854,9,1.0,9,0.9742327430033582,9,0.84,6,0.9988453965144386,9
9,0.9568405425143086,9,0.9814654919874134,9,1.0,9,0.9861119453368735,9,0.99,6,0.9220961392820725,9
9,0.9590149713972291,9,0.9613552169063247,9,1.0,9,0.9921787620326668,9,1.0,6,0.9297309116335506,9
9,0.9242429159288504,9,0.9223549607329162,9,1.0,9,0.9594305020755198,9,0.86,6,0.9993213869311396,6
9,0.9561013382715731,9,0.9653167039760261,9,1.0,9,0.981125237092264,9,1.0,6,0.999572439413393,9
9,0.945242161632954,9,0.9693243257712144,4,1.0,9,0.9596493115886797,9,0.97,6,0.9991801220970478,9
9,0.9169176557208154,9,0.9521539038949298,9,1.0,9,0.9850210320466584,9,0.98,6,0.9995298500081703,9
9,0.9423578969541305,9,0.9592956354375567,6,1.0,9,0.8892321169429614,9,0.96,6,0.9211427387415304,9
9,0.9525504451835833,9,0.97685012751182,6,1.0,9,0.9375262298431966,9,0.79,6,0.9516159599076576,6
9,0.8233439285730774,9,0.7757020837110961,9,1.0,9,0.7058498057593541,9,0.7,6,0.9959921493488895,9
8,0.5305781887828429,3,0.52747992069281,3,1.0,8,0.763927303220943,3,0.59,3,0.8046524224621007,8
9,0.9438514540700838,9,0.9544737888902373,9,1.0,9,0.9829403969143676,9,0.91,6,0.9122920357100057,9
9,0.936710080497878,9,0.9464791722420802,6,1.0,9,0.940725574079034,6,0.51,6,0.9955987140652145,6
9,0.9406574726171852,9,0.9589518783198796,9,1.0,9,0.9940429562526749,9,0.9,6,0.9981233807112614,9
9,0.9217684197300067,9,0.9701885087084483,9,1.0,9,0.9132591614146889,9,0.96,6,0.9948066542863326,9
9,0.8794803894473137,9,0.9003638689573281,9,1.0,9,0.9719920219742176,9,0.99,6,0.9804877462693351,9
9,0.9614977028952361,9,0.9462076638437765,6,1.0,9,0.9352667390093425,9,0.96,6,0.9052911914617755,9
9,0.8462918595049123,9,0.71261823113932,9,1.0,9,0.904763130312868,9,0.89,6,0.9970597348551709,9
9,0.949814437714127,9,0.9743728580964448,9,1.0,9,0.9732804157417373,9,1.0,6,0.9989991632913828,9
9,0.9183988708270417,9,0.9139501661288929,9,1.0,9,0.9478958118715295,9,0.81,6,0.999460115248733,9
9,0.9713881134639767,9,0.9193000236740665,6,1.0,9,0.9623158389985971,9,0.67,6,0.9238810062479901,9
9,0.9057885341244498,9,0.9442493873407333,9,1.0,9,0.9464424503242881,9,0.85,9,0.6165886159335155,9
9,0.960625082669109,9,0.9701178894178325,9,1.0,9,0.9798535160814845,9,0.98,6,0.9137580452602182,9
9,0.9515182884599044,9,0.9728815172416246,9,1.0,9,0.9830043340683378,9,0.96,6,0.9086280632364007,9
9,0.8985258298348132,9,0.9033396641472883,9,1.0,9,0.9647842996693667,9,0.99,6,0.9993923263353867,9
9,0.9498868846172802,9,0.9790814204488808,9,1.0,9,0.9859670006824757,9,0.95,6,0.8210244268662227,9
9,0.9652251721120525,9,0.9919044526976732,9,1.0,9,0.9916207678537148,9,0.98,6,0.8641146501736783,9
9,0.9317878726014277,9,0.9512967131103546,9,1.0,9,0.9673150278162144,9,0.98,6,0.9996061343236885,9
9,0.9534184005622104,9,0.9765174818643094,6,1.0,9,0.9918669905315646,9,0.97,9,0.6330345165226448,9
9,0.8995301762433947,9,0.9198055855671834,9,1.0,9,0.8120685749797294,9,0.92,6,0.9956713088090875,9
9,0.934507621756158,9,0.9500910037724685,9,1.0,9,0.9514177048309642,9,0.77,6,0.9994642579420517,9
9,0.8217214155034541,9,0.6591794956830073,9,1.0,9,0.8574674402126592,9,0.83,6,0.9993740411605022,9
9,0.9245456797299095,9,0.9704422771746798,2,1.0,9,0.9669539173591379,9,0.79,6,0.8729027943402882,9
9,0.8991312743841677,9,0.8606470095182683,9,1.0,9,0.8691722822260158,9,0.92,6,0.920059678326813,6
9,0.9402675963890993,9,0.9207677083633797,9,1.0,9,0.9660395090313533,9,0.89,6,0.9995361472485529,9
9,0.941000477669696,9,0.9303297034662934,9,1.0,9,0.6843755786183864,9,0.7,6,0.912380840641696,9
9,0.8797497018265175,9,0.9394504542453618,9,1.0,9,0.9337156641140002,9,0.95,6,0.9995003749994338,9
9,0.938580296110656,9,0.9534121271134117,0,1.0,9,0.8641184839221525,9,0.9,6,0.9052621050900846,9
9,0.962678717648852,9,0.986010330226297,9,1.0,9,0.9841056330788519,9,1.0,6,0.9996390957244063,9
9,0.9621183556612806,9,0.9818019535637458,9,1.0,9,0.9713678015780772,9,0.93,6,0.9995710484062916,9
9,0.9254785473113368,9,0.9324105401199212,9,1.0,9,0.9797303919836992,9,0.98,6,0.9996063654057536,9
9,0.8774905234839465,9,0.9387238650460918,9,1.0,9,0.9804608450694459,9,0.92,6,0.9983400730669729,9
9,0.927923448003467,9,0.9534023612390881,9,1.0,9,0.9685558443678669,9,0.98,6,0.9301304636990849,9
9,0.9349802032716468,9,0.9567341847659814,9,1.0,9,0.9587669831838971,9,0.88,3,0.6081858749747462,9
9,0.8659832555361657,9,0.8608842207991791,9,1.0,9,0.8305047930648778,9,0.5,6,0.7729731280922187,0
9,0.8006472279256249,4,0.582273051136919,9,1.0,9,0.9079821104157821,9,0.77,6,0.9997354746557998,4
9,0.866824314836081,9,0.865818917004074,9,1.0,9,0.7526118831046836,9,0.67,6,0.9566139378901816,9
9,0.9674238600825357,9,0.9832039722022095,9,1.0,9,0.9838205098479148,9,0.99,6,0.9990737045643573,9
9,0.9433870887001918,9,0.9361421915392196,9,1.0,9,0.9822841556596102,9,0.87,4,0.9987196209467688,9
9,0.9514884558424628,9,0.9746728797389023,9,1.0,9,0.9775477389998549,9,0.97,6,0.9965282079839684,9
5,0.8265535088263349,5,0.8751150888356023,5,1.0,5,0.6667030005777855,5,0.52,5,0.9349066027180508,5
9,0.9350295787134791,9,0.9430435377337129,9,1.0,9,0.9517114411619898,9,0.98,1,0.6140994867698883,9
9,0.9515116330649912,9,0.967588162312272,9,1.0,9,0.9642389997212727,9,0.98,1,0.3342793342305251,9
9,0.8896237195193312,9,0.9309029183983927,9,1.0,9,0.9811777714384519,9,0.99,6,0.9994387584990964,9
9,0.8671604194848599,9,0.7980070532105267,9,1.0,2,0.752079728908257,9,0.78,6,0.9997229603137352,9
9,0.9266409819727475,9,0.9590276648019065,9,1.0,9,0.9665935146203751,9,1.0,6,0.9997018173777085,9
9,0.951568431645843,9,0.9653335808050167,9,1.0,9,0.9592792493634807,9,1.0,6,0.9992749838859227,9
9,0.951228700880405,9,0.9639078562469946,9,1.0,9,0.9366251965946158,9,0.98,6,0.9994421066275423,9
5,0.9673942469931652,5,0.9885356395288382,5,1.0,5,0.9999999894567545,5,0.96,5,0.9999997792943094,5
9,0.8835565172577241,9,0.8580546297094183,9,1.0,9,0.8354752942615051,9,0.8,0,0.9893499236759398,9
9,0.9479778621040504,9,0.986936775725017,9,1.0,9,0.9520619019521225,9,0.97,6,0.907061054175498,9
9,0.7353805970468833,9,0.6789759736952883,9,1.0,2,0.5368836095057694,9,0.89,6,0.9992029379186049,5
9,0.9086408392440843,9,0.9109058174702899,9,1.0,9,0.9525106257439088,9,0.92,6,0.9994601716721837,9
9,0.9414326625518902,9,0.9678411144484618,9,1.0,9,0.8916368352055832,9,0.97,6,0.8374966635855297,9
9,0.866844349676346,9,0.6877555070760375,4,1.0,9,0.9530889403260087,9,0.5,6,0.9943671181290641,4
9,0.9597027216393247,9,0.9796273431198579,9,1.0,9,0.9380812989258601,9,0.95,6,0.8518432003581564,9
9,0.9630566081515949,9,0.9836490116153364,9,1.0,9,0.9829200527053563,9,0.96,6,0.9996222151116383,9
9,0.8019371722259336,9,0.7557801301483237,9,1.0,9,0.7275770324430396,9,0.67,0,0.9919488437237448,9
9,0.957205591135315,9,0.9847554421529306,9,1.0,9,0.9716384217183013,9,1.0,6,0.9871889259211305,9
9,0.9372737958122893,9,0.9494735578522006,9,1.0,9,0.9420436786347847,9,0.98,6,0.9966171322706284,9
9,0.9415594472701282,9,0.9588311209398072,9,1.0,9,0.9664880402492054,9,0.99,3,0.44899796179451273,9
