GradientBoostingClassifier_Client_0,GradientBoostingClassifier_Client_0_proba,GradientBoostingClassifier_Client_1,GradientBoostingClassifier_Client_1_proba,DecisionTreeClassifier_Client_2,DecisionTreeClassifier_Client_2_proba,LinearDiscriminantAnalysis_Client_3,LinearDiscriminantAnalysis_Client_3_proba,RandomForestClassifier_Client_4,RandomForestClassifier_Client_4_proba,GaussianNB_Client_5,GaussianNB_Client_5_proba,true_label,final_prediction,final_probability
9,0.9537793873882048,9,0.976527089302426,9,1.0,9,0.9701034162055509,9,1.0,3,0.6218299842495699,9,9.0,1.0
9,0.9289646259160882,9,0.9491399341429164,9,1.0,9,0.9503587056006322,9,0.99,6,0.99809955174102,9,9.0,1.0
9,0.9730911040596903,9,0.9873743396747025,9,1.0,9,0.994782952314506,9,1.0,6,0.902482690247495,9,9.0,1.0
9,0.953767608421944,9,0.9713633328008864,9,1.0,9,0.9932908628587116,9,0.94,6,0.999604056649878,9,9.0,1.0
9,0.9482050377583195,9,0.9596923014904796,9,1.0,9,0.9880332102780288,9,0.98,6,0.999590650972436,9,9.0,1.0
9,0.9499153129090642,9,0.982761281392204,9,1.0,9,0.982264125268864,9,0.78,6,0.9995427903132892,9,9.0,1.0
9,0.8714860867877277,9,0.8347183080629427,9,1.0,9,0.8914367094339568,9,0.85,6,0.9995631223931364,0,9.0,1.0
9,0.9587502729984364,9,0.9762055059338816,6,1.0,9,0.9630290252165212,9,0.81,6,0.9995836051229726,9,9.0,0.9762055059338816
9,0.9336945767298938,9,0.9763122050385824,9,1.0,9,0.9663346382543838,9,0.91,6,0.9224171508127732,9,9.0,1.0
9,0.962505110263666,9,0.9910548594875878,9,1.0,9,0.9825080860536196,9,1.0,6,0.9899328300608776,9,9.0,1.0
9,0.8591231845569477,9,0.9098549875937252,9,1.0,9,0.7840913582879446,9,0.77,6,0.9978388435385568,9,9.0,1.0
9,0.8698758543955202,9,0.8960199207740791,9,1.0,9,0.915014442841136,9,0.92,6,0.9994614886160677,9,9.0,1.0
9,0.945301508526337,9,0.9436434899843894,9,1.0,9,0.9829020367010658,9,0.99,6,0.9983661859563456,9,9.0,1.0
9,0.9506733754705764,9,0.9786988304676616,9,1.0,9,0.8462946262101697,9,0.85,6,0.9116614131757556,9,9.0,1.0
2,0.4486866587669619,3,0.5913579041554817,8,1.0,3,0.5131233170620191,3,0.66,3,0.9997726330830832,3,3.0,0.9997726330830832
7,0.9744421299051758,7,0.9982644121930416,7,1.0,7,0.9999709143710518,7,0.9,7,0.9999999993228812,7,7.0,1.0
9,0.9499871990584584,9,0.9698697967234412,9,1.0,9,0.948102636367476,9,0.87,6,0.987614851605829,9,9.0,1.0
9,0.9408433404115026,9,0.9639439436178808,9,1.0,9,0.990681921502396,9,0.9,6,0.9380058572895852,9,9.0,1.0
9,0.8864270037044297,9,0.9399134998661222,0,1.0,9,0.8731246664947718,9,0.85,6,0.912368145362456,9,9.0,0.9399134998661222
9,0.9550809797366246,9,0.980142889371774,9,1.0,9,0.933935707858503,9,0.82,6,0.9996475856705196,9,9.0,1.0
9,0.8486414808372609,9,0.8933005331230962,9,1.0,9,0.9898742809467816,9,0.84,6,0.9997144018335296,9,9.0,1.0
9,0.9630781482038476,9,0.9817541571881944,9,1.0,9,0.9764372237357622,9,0.9,6,0.9993236796218156,9,9.0,1.0
9,0.8172352372960431,9,0.4768501667975378,9,1.0,9,0.6575982458437613,2,0.82,6,0.9997367602157894,2,9.0,1.0
9,0.9661240709942648,9,0.9854356926287658,9,1.0,9,0.992799374818536,9,0.95,6,0.9993556789477224,9,9.0,1.0
9,0.7246406583617118,9,0.7057870576577924,2,1.0,2,0.9973116548134794,9,0.58,6,0.9982961484167304,9,9.0,0.7246406583617118
9,0.8180402324061078,9,0.8640499148703289,9,1.0,9,0.4902977033628293,9,0.89,6,0.9836869214506015,9,9.0,1.0
9,0.961388128338884,9,0.9730434684356796,9,1.0,9,0.9902970209412978,9,0.97,6,0.999307191562299,9,9.0,1.0
9,0.9718768051214072,9,0.9874741291768784,9,1.0,9,0.9820967929243056,9,0.99,6,0.9994565833900338,9,9.0,1.0
9,0.9157180049961544,9,0.9312894655879952,9,1.0,9,0.9806958170553208,9,0.82,6,0.7163010465078022,9,9.0,1.0
9,0.9371478295833604,9,0.9488792819141793,9,1.0,9,0.9755519302462702,9,0.99,6,0.998770220486167,9,9.0,1.0
9,0.6772919268313926,9,0.5900352991381582,9,1.0,9,0.8609777459208805,9,0.73,6,0.9973960934914982,9,9.0,1.0
7,0.9788334513000684,7,0.9973489129421196,7,1.0,7,0.9999999999999976,7,0.96,7,0.9999999999131431,7,7.0,1.0
9,0.9494335817791414,9,0.9690488424879418,9,1.0,9,0.9855003378996992,9,0.97,6,0.9996421367485604,9,9.0,1.0
9,0.8607846795535057,9,0.8765502466812937,6,1.0,9,0.9046154812918208,9,0.78,6,0.997863116322546,6,9.0,0.9046154812918208
9,0.9382702308619022,9,0.9814548581502812,9,1.0,9,0.9643884025975517,9,1.0,6,0.976211791198824,9,9.0,1.0
9,0.9707851938551773,9,0.9814576396226158,9,1.0,9,0.9606134466550964,9,0.96,9,0.9551396255745418,9,9.0,1.0
9,0.9299338803608792,9,0.9378545688802612,9,1.0,9,0.966587389112393,9,0.93,6,0.999694698739899,9,9.0,1.0
9,0.9510889973616312,9,0.964272431322918,9,1.0,9,0.9635051136398824,9,0.96,6,0.984292448441796,9,9.0,1.0
9,0.966438384518422,9,0.9904701039965668,9,1.0,9,0.9938470449431976,9,1.0,6,0.9934634370727902,9,9.0,1.0
9,0.9401977586756568,9,0.9697405587974688,9,1.0,9,0.9750729059471852,9,0.98,1,0.5569639813974938,9,9.0,1.0
9,0.5003153953276203,4,0.4876776203680206,4,1.0,9,0.972637938855814,4,0.51,6,0.9582384274665654,4,4.0,1.0
8,0.4700659208132673,3,0.8388441724193334,3,1.0,8,0.6584015024449245,3,0.69,3,0.7995763026695839,8,3.0,1.0
0,0.5391329944803478,9,0.8680358995995517,0,1.0,9,0.976498149003838,9,0.89,6,0.9987167734017204,0,9.0,0.976498149003838
9,0.9510898909069048,9,0.958017124749274,9,1.0,9,0.9840014606679492,9,1.0,6,0.9982408650249582,9,9.0,1.0
9,0.9276233177330588,9,0.9175478138536952,9,1.0,9,0.9245061577015232,9,0.9,6,0.9977785273048074,2,9.0,1.0
9,0.9530978571880592,9,0.9749467167293182,9,1.0,9,0.908249770802902,9,0.89,6,0.898013961491797,9,9.0,1.0
9,0.951166245558782,9,0.9529942201800858,9,1.0,9,0.9744539596704612,9,0.95,6,0.998949621022309,9,9.0,1.0
1,0.9524640516529338,1,0.8346228943003753,2,1.0,1,0.9989815441780792,1,0.28,0,0.566821273719807,2,1.0,0.9989815441780792
9,0.940788349033552,9,0.9806152530047992,9,1.0,9,0.9863546498228664,9,0.97,6,0.9994897471304078,9,9.0,1.0
9,0.9489359173790144,9,0.9740857079938932,9,1.0,9,0.979216434393317,9,0.99,6,0.8623009769894374,9,9.0,1.0
9,0.9221353573290506,9,0.9145891012023084,9,1.0,9,0.9655082661879536,9,1.0,6,0.9996507256064548,9,9.0,1.0
9,0.9426042492563672,9,0.9530107386750528,9,1.0,9,0.9060430885457876,9,0.93,6,0.9994835895211092,9,9.0,1.0
3,0.6777527721336237,8,0.5173162968879882,8,1.0,8,0.6804145218596706,3,0.5,6,0.9175273859458336,3,8.0,1.0
9,0.8804817494541228,5,0.982485858838748,9,1.0,9,0.864541526151688,9,0.99,6,0.997624798146398,9,9.0,1.0
9,0.9616573646452404,9,0.9857698747715952,9,1.0,9,0.981712649047404,9,0.98,6,0.828499188591884,9,9.0,1.0
8,0.4819675930926413,8,0.6071278916977042,8,1.0,8,0.5608709827733682,8,0.77,3,0.9994980490545988,8,8.0,1.0
9,0.8483767765654111,9,0.9665247290529124,9,1.0,9,0.9279936936019426,9,0.7,0,0.6910010853964156,0,9.0,1.0
9,0.9451723434448532,9,0.9401958244566084,9,1.0,9,0.9854497575867348,9,0.66,6,0.9995459166299648,9,9.0,1.0
9,0.9573304905405384,9,0.9861744550659832,9,1.0,9,0.9771780218729976,9,1.0,9,0.4324259356351204,9,9.0,1.0
9,0.955397512646225,9,0.941596925425564,9,1.0,9,0.9815366683819822,9,1.0,6,0.9988953401242462,9,9.0,1.0
9,0.8825013252480465,9,0.9621720630933714,9,1.0,9,0.9755853505238496,9,0.97,6,0.9722959641903304,9,9.0,1.0
9,0.8238279448066655,9,0.8399391688126289,9,1.0,9,0.8277864203310867,9,0.97,6,0.9996448335435968,9,9.0,1.0
9,0.963894871773336,9,0.9878218748332344,9,1.0,9,0.9791029079389144,9,0.99,6,0.9916639037638548,9,9.0,1.0
9,0.8770956455587511,9,0.9137354587005948,9,1.0,9,0.9628061892624064,9,0.96,6,0.999282079576402,9,9.0,1.0
9,0.9390671259007186,9,0.9699863009434414,9,1.0,9,0.9468943519639892,9,0.98,9,0.461335698413893,9,9.0,1.0
9,0.9374644272431903,9,0.9383695585828722,9,1.0,9,0.9575573128334774,9,0.99,6,0.99902713775634,6,9.0,1.0
9,0.945316278871039,9,0.9641191039528748,0,1.0,9,0.992076852295504,9,0.9,6,0.999619316990986,9,9.0,0.992076852295504
9,0.9506035097467754,9,0.9485017036860094,0,1.0,9,0.9136594581971844,9,1.0,6,0.9242937114340066,9,9.0,1.0
9,0.8971356416809,9,0.9235677710051118,9,1.0,9,0.8718077851882503,9,0.91,6,0.9990073323196318,9,9.0,1.0
9,0.9497804463888936,9,0.9813187970624488,9,1.0,9,0.9732227496764168,9,0.98,6,0.994689010822999,9,9.0,1.0
9,0.9526755068214942,9,0.972383330061608,9,1.0,9,0.9815211514252178,9,1.0,6,0.97856278718005,9,9.0,1.0
9,0.960228480453668,9,0.974802918197791,9,1.0,9,0.9893984312744786,9,0.97,6,0.9996830218721828,9,9.0,1.0
9,0.8986477430524727,9,0.9649011425990464,9,1.0,9,0.9476910342302826,9,0.92,6,0.9929489596015404,9,9.0,1.0
7,0.983910559354873,7,0.9990192348191508,7,1.0,7,0.9999999431368892,7,0.84,7,0.9999999987048795,7,7.0,1.0
9,0.9490139957076938,9,0.9611120561606366,5,1.0,9,0.9098260722012544,6,0.64,6,0.9884246040023844,6,9.0,0.9611120561606366
8,0.5901304142533699,2,0.6702975285078984,3,1.0,8,0.6179514518907063,3,0.77,3,0.9993899469879528,3,3.0,1.0
9,0.961177618810542,9,0.9713818472117248,9,1.0,9,0.986456304632138,9,0.96,6,0.9994413342795112,9,9.0,1.0
1,0.9413006033357986,1,0.9859306147146738,1,1.0,1,0.9999431833720644,1,0.88,6,0.9987212796017898,1,1.0,1.0
9,0.6315000800615043,2,0.665874494648958,2,1.0,2,0.7550773897102737,2,0.48,6,0.999326539335562,2,2.0,1.0
9,0.9390798905888404,9,0.9545935001548744,9,1.0,9,0.9607380487510472,9,0.88,6,0.9961797997525786,9,9.0,1.0
9,0.916932949141676,9,0.9174174759812967,9,1.0,9,0.9888647547571656,9,0.93,6,0.9994371224067208,9,9.0,1.0
9,0.9189400408393724,9,0.94740475773653,9,1.0,9,0.9850396768751694,9,0.98,6,0.998405285023982,9,9.0,1.0
9,0.963750951281004,9,0.967076377291587,9,1.0,9,0.9839391380196052,9,0.97,6,0.8809385718239274,9,9.0,1.0
9,0.928498383314762,9,0.9184194883544328,9,1.0,9,0.9613100817203406,9,1.0,6,0.9995993210235462,9,9.0,1.0
9,0.9280374340103502,9,0.9418844058356016,9,1.0,9,0.9851379799572416,9,0.99,6,0.9997368918077694,9,9.0,1.0
9,0.9014117533556144,9,0.9210825528056306,9,1.0,9,0.9661399476418752,9,0.99,6,0.9995147880824572,9,9.0,1.0
9,0.9201657475604084,9,0.9293596858482158,9,1.0,9,0.9183358019622264,9,0.95,6,0.9983165717594998,9,9.0,1.0
9,0.8828569792289043,9,0.9227174164287884,9,1.0,9,0.9459516643910426,9,1.0,6,0.9989950894914198,9,9.0,1.0
9,0.9281573404184128,9,0.9245708610930212,9,1.0,9,0.9690981323811864,9,0.94,6,0.9995689741663596,9,9.0,1.0
9,0.913100152679172,9,0.9682135157925364,9,1.0,9,0.9782098427774184,9,0.93,0,0.9895736923485206,9,9.0,1.0
9,0.6695396384769322,9,0.7754525430635625,9,1.0,1,0.9992022862844612,9,0.48,6,0.9919318103882618,1,9.0,1.0
9,0.9544014266229242,9,0.9800826980697224,9,1.0,9,0.9933913204051084,9,0.91,6,0.9182886460579606,9,9.0,1.0
9,0.942684101547946,9,0.6051631139618074,9,1.0,9,0.9848145813277492,9,1.0,3,0.4758110465123308,9,9.0,1.0
9,0.9407046645212852,9,0.9676455252079358,9,1.0,9,0.9798742208660796,9,0.97,6,0.9994348269054072,9,9.0,1.0
9,0.8659384898788086,9,0.8540601642867699,0,1.0,9,0.6441450546538778,9,0.74,6,0.9252307637546846,9,9.0,0.8659384898788086
9,0.9271644375045028,9,0.88855771171346,9,1.0,9,0.9582963635860952,9,0.97,6,0.9997284423882584,9,9.0,1.0
5,0.9761643667600364,5,0.9999880313905148,5,1.0,5,0.9999531919481908,5,0.98,5,0.998323468272166,5,5.0,1.0
9,0.9464378012555356,9,0.975183694366814,9,1.0,9,0.9402652648364248,9,0.86,6,0.9985650518303404,9,9.0,1.0
9,0.8929576926793356,9,0.970229955067992,9,1.0,9,0.8403341296317921,9,0.98,6,0.9913787298088972,9,9.0,1.0
9,0.9473499319986826,9,0.971370858228561,9,1.0,9,0.9774400287568183,9,0.99,6,0.9411679573192951,9,9.0,1.0
9,0.9541336720234476,9,0.9712917962610602,9,1.0,9,0.9827250714424296,9,0.91,3,0.6224586339004771,9,9.0,1.0
4,0.5515486019917929,9,0.7276886057838301,9,1.0,1,0.9999172173120168,9,0.88,9,0.8139623046458875,9,9.0,1.0
9,0.9473010658681176,9,0.9745113977464598,9,1.0,9,0.9850714456574656,9,1.0,6,0.9991416635669356,9,9.0,1.0
1,0.7497455131079801,1,0.4209085371207282,1,1.0,1,0.9984005690816972,1,0.55,6,0.9978037479759818,1,1.0,1.0
9,0.9550858775869128,9,0.9839992182835494,9,1.0,9,0.9811347621094608,9,0.98,6,0.9070918044165028,9,9.0,1.0
9,0.6376916253066383,2,0.4716238490531431,2,1.0,9,0.5172634583562933,9,0.49,6,0.9995444361419428,2,9.0,0.6376916253066383
9,0.9195025811561915,9,0.9522539462639426,9,1.0,9,0.9633738029882768,9,0.94,4,0.9988002734317882,9,9.0,1.0
9,0.9262442624788972,9,0.9641828599161116,9,1.0,9,0.9742613307708822,9,0.98,6,0.8935435375842332,9,9.0,1.0
9,0.9577582484908744,9,0.9830367888943218,9,1.0,9,0.9971643555271223,9,0.99,6,0.9991091359198436,9,9.0,1.0
9,0.9414451968036036,9,0.9583127066249328,9,1.0,9,0.9716610412817388,9,0.99,6,0.9198745282194054,9,9.0,1.0
9,0.962132144614798,9,0.9860381767543088,9,1.0,9,0.9730396330094488,9,1.0,6,0.9950978051631968,9,9.0,1.0
9,0.9365633055713154,9,0.965864518597831,9,1.0,9,0.9358155913511892,9,0.95,0,0.8512192047088936,9,9.0,1.0
9,0.9308784192062864,9,0.9437748711307006,9,1.0,9,0.9685447975492264,9,0.92,6,0.9991049613121836,9,9.0,1.0
5,0.9427268402285284,5,0.9903698894773472,5,1.0,5,0.9999999999697642,5,0.83,5,0.9999999774406664,5,5.0,1.0
9,0.9454504866138288,9,0.9899327739404136,9,1.0,9,0.9839320971341754,9,0.97,5,0.4546521299188127,9,9.0,1.0
9,0.8997772456341273,9,0.7646964130472302,9,1.0,9,0.8691579755519105,4,0.6,4,0.9999999932517768,4,9.0,1.0
9,0.9352864384310816,9,0.9361978985900798,0,1.0,9,0.8724918385210517,9,0.99,6,0.940345313043874,9,9.0,0.99
9,0.9403829538805633,9,0.9189722014311106,9,1.0,9,0.962897648341416,9,0.89,6,0.9994826710549136,9,9.0,1.0
9,0.8064267981877375,9,0.840895649805297,9,1.0,9,0.848114451832771,9,0.94,6,0.8175351704236243,9,9.0,1.0
9,0.8876222693773044,0,0.8737834096387173,2,1.0,6,0.5937190334476872,9,0.88,4,1.0,9,9.0,0.8876222693773044
9,0.952920453901888,9,0.9715842968003752,9,1.0,9,0.9853612305021652,9,0.93,6,0.9487280406145532,9,9.0,1.0
9,0.8796698825679735,9,0.948249690277992,9,1.0,9,0.97127936485714,9,0.91,6,0.9873035598892812,9,9.0,1.0
3,0.5263735030610712,8,0.6088800227882596,8,1.0,3,0.6280980720039405,8,0.48,3,0.9969172216958266,3,3.0,0.9969172216958266
9,0.9352965997731488,9,0.9645066740587448,9,1.0,9,0.9911997804982752,9,0.99,6,0.9980096213732972,9,9.0,1.0
9,0.9190901912574628,9,0.9487564564819766,9,1.0,9,0.9333895403773538,9,0.91,6,0.9993436457089164,9,9.0,1.0
9,0.947184386978446,9,0.983869082174046,9,1.0,9,0.9870329131113597,9,1.0,6,0.9902175214981696,9,9.0,1.0
9,0.943990347684154,9,0.9729194595603288,9,1.0,9,0.9898852815727702,9,0.98,6,0.9996619835074768,9,9.0,1.0
9,0.8493595572236087,9,0.9059608504460585,9,1.0,9,0.9679949903105844,9,0.95,6,0.6557973637970127,9,9.0,1.0
9,0.947654023394532,9,0.958605058495715,9,1.0,9,0.9682323002368748,9,0.94,6,0.9995716326679708,9,9.0,1.0
9,0.826077461384556,2,0.4829670873353534,2,1.0,2,0.7085958535054363,9,0.67,6,0.9997017187169616,2,2.0,1.0
9,0.9097634780311162,5,0.9828995732142644,9,1.0,9,0.9442510851415714,9,0.97,0,0.8718103493899347,9,9.0,1.0
9,0.9518944483945476,9,0.9592955569118036,0,1.0,9,0.9734690753864368,9,0.87,4,0.999514450583484,9,9.0,0.9734690753864368
5,0.9911480740866347,5,0.999810915349534,5,1.0,5,0.9999997142205466,5,0.94,5,0.9999992061051184,5,5.0,1.0
9,0.9265281807358272,9,0.904460137429946,9,1.0,9,0.9256556352986413,9,0.99,6,0.9992882299562994,9,9.0,1.0
9,0.9291645178502989,9,0.923927095164536,9,1.0,9,0.99394894805734,9,0.73,6,0.9287347600523818,9,9.0,1.0
9,0.9567265225670892,9,0.9675506938750134,9,1.0,9,0.9863659724068172,9,1.0,6,0.8899810137303953,9,9.0,1.0
9,0.8765609914240753,9,0.9169740031588542,9,1.0,9,0.9472256965236584,9,0.97,5,0.6839017240573946,9,9.0,1.0
9,0.9592007584713076,9,0.9650391023002493,9,1.0,9,0.986406143903806,9,0.77,6,0.9997715364695046,9,9.0,1.0
9,0.928725417158376,9,0.9195798560640764,9,1.0,9,0.8178003092248254,9,0.86,6,0.9988614071116496,9,9.0,1.0
9,0.9234065340326552,9,0.9738554564305236,9,1.0,9,0.9847017612645168,9,0.97,6,0.9964060001804826,9,9.0,1.0
9,0.9669266175027672,9,0.987317904976918,9,1.0,9,0.9915026699626216,9,0.98,6,0.9995765174482232,9,9.0,1.0
9,0.9573090494196558,9,0.9801442658779312,9,1.0,9,0.9895617111474302,9,0.97,1,0.4871761895792796,9,9.0,1.0
9,0.918442806765912,9,0.9207610880987293,5,1.0,9,0.9511488844072776,9,0.93,6,0.9995748179039168,9,9.0,0.9511488844072776
9,0.9401995181258396,9,0.9645628416274356,9,1.0,9,0.9928773658697028,9,0.98,6,0.999489142040034,9,9.0,1.0
9,0.9055194954605652,9,0.9480514901053712,9,1.0,9,0.9026085280671362,9,0.99,6,0.9992229346180076,9,9.0,1.0
9,0.946369796598063,9,0.8446637668056423,9,1.0,9,0.927392882838142,9,0.94,6,0.98428324401409,9,9.0,1.0
5,0.9803300779586162,5,0.995224815457988,5,1.0,5,0.99999609761647,5,0.98,5,0.999428954318904,5,5.0,1.0
9,0.9383860416301244,9,0.9527249168623936,9,1.0,9,0.9690947225641436,9,0.99,6,0.739237935212265,9,9.0,1.0
9,0.9608313063636048,9,0.9869440649799516,9,1.0,9,0.986144405015678,9,0.99,6,0.8690064390372093,9,9.0,1.0
9,0.8804734234525875,9,0.9069485128914442,2,1.0,9,0.8887609727163021,9,0.89,6,0.9940903757245731,9,9.0,0.9069485128914442
9,0.9193000558908764,9,0.92411311070977,9,1.0,9,0.902735122217615,9,0.98,6,0.9997401915915554,9,9.0,1.0
9,0.8755113775122513,9,0.7975502167582403,9,1.0,9,0.8572382932303195,9,0.82,6,0.999436352900156,4,9.0,1.0
9,0.9430972066808408,9,0.9511657273480504,9,1.0,9,0.972726189576878,9,0.96,6,0.908181717954464,9,9.0,1.0
9,0.9316455608895576,9,0.9772223126738236,9,1.0,9,0.994208842784564,9,0.93,6,0.7321296046991722,9,9.0,1.0
9,0.9021057074660278,9,0.9688640346998072,9,1.0,9,0.9606933587344216,9,0.89,6,0.9909047912665362,9,9.0,1.0
9,0.9451637923452006,9,0.9614140131756286,9,1.0,9,0.9876643436841204,9,0.92,6,0.9996618667932944,9,9.0,1.0
9,0.8932255576641038,9,0.8653337500709177,9,1.0,9,0.8927781222963926,9,0.81,6,0.9996372511441862,9,9.0,1.0
9,0.8725653105573355,9,0.8955630676041189,9,1.0,9,0.93919886394121,9,0.93,0,0.5107187732859189,9,9.0,1.0
9,0.9696620873139687,9,0.9874911869826906,9,1.0,9,0.95018136388957,9,1.0,6,0.8675919731559972,9,9.0,1.0
9,0.9277916343817488,9,0.9675068647028192,9,1.0,9,0.5842009708791199,9,0.85,6,0.967586743744258,9,9.0,1.0
9,0.9709528271789638,9,0.9870370625880148,9,1.0,9,0.9746495640377764,9,1.0,6,0.9997758656902664,9,9.0,1.0
9,0.8873775915507564,9,0.926096374089112,9,1.0,9,0.957137658769699,9,0.92,6,0.9844565152986098,9,9.0,1.0
7,0.9813295415934794,7,0.9986196947580004,7,1.0,7,0.7999962589282235,7,0.89,7,0.9012862097669956,7,7.0,1.0
9,0.935232968158051,9,0.8844473675628148,9,1.0,9,0.6253391024182315,9,0.89,6,0.9973509859699924,9,9.0,1.0
9,0.9612692510322316,9,0.9810516287208184,9,1.0,9,0.9561295300488516,9,0.99,6,0.9995570871703228,9,9.0,1.0
9,0.5878645326475164,9,0.7294299820405367,9,1.0,9,0.8442165336855122,9,0.62,1,0.432926929240747,9,9.0,1.0
9,0.9547775465043284,9,0.9839992969498544,9,1.0,9,0.952648554819818,9,0.99,6,0.7306507147489077,9,9.0,1.0
8,0.4763510312068975,8,0.6296133893467983,3,1.0,3,0.5736494591137417,8,0.64,3,0.9963423311722,3,8.0,0.64
9,0.9428081423839494,9,0.9576121040994584,9,1.0,9,0.9723111901805432,9,0.92,6,0.9512101021322872,9,9.0,1.0
9,0.854754515028349,9,0.6439561255297447,9,1.0,9,0.9243346972223296,9,0.62,6,0.9995950879096144,9,9.0,1.0
9,0.93325332437816,9,0.9650281367027916,9,1.0,9,0.9810861526278168,9,0.94,6,0.8685690835651325,9,9.0,1.0
9,0.9186374268254364,9,0.9156996352163546,9,1.0,9,0.9477592158285518,9,0.94,6,0.9990990689672724,9,9.0,1.0
9,0.9505724514396772,9,0.9480319583320892,9,1.0,9,0.9881896732105112,9,0.98,6,0.9996734184285404,9,9.0,1.0
9,0.8728342411019787,9,0.949808664957595,9,1.0,9,0.972138704621379,9,0.88,6,0.9992897092330144,9,9.0,1.0
9,0.8305287564741328,9,0.7684390451269347,0,1.0,9,0.91450891168769,0,0.55,9,0.5767621331545434,9,9.0,0.91450891168769
9,0.7907988912483261,9,0.8937605432006417,9,1.0,9,0.9443498636983726,9,0.45,6,0.999548882266645,9,9.0,1.0
9,0.8981387123099087,9,0.8941494492426151,9,1.0,9,0.974961753743976,9,0.99,6,0.9992243968877672,9,9.0,1.0
9,0.96270087271024,9,0.9907793872810456,9,1.0,9,0.9890719680641856,9,0.99,6,0.9365252489006108,9,9.0,1.0
9,0.9668510072522496,9,0.9813722586156856,9,1.0,9,0.964140078270206,9,0.98,6,0.9290161903216344,9,9.0,1.0
9,0.9294699612873244,9,0.9405799078407624,9,1.0,9,0.9904540309318446,9,0.98,6,0.9993960103198832,9,9.0,1.0
9,0.8317983912338123,9,0.7512300689784118,9,1.0,9,0.9044190151401368,9,0.69,6,0.9248539910829148,9,9.0,1.0
9,0.9499720237660674,9,0.9725336136612992,9,1.0,9,0.9595268172893336,9,1.0,6,0.9992957482077572,9,9.0,1.0
1,0.5865361082538743,1,0.619806091458428,9,1.0,1,0.9999993652941852,9,0.46,3,0.8741033805178283,9,1.0,0.9999993652941852
9,0.5404304090168496,1,0.8185154623533976,1,1.0,1,0.9999993526223508,1,0.55,6,0.9835178180310766,1,1.0,1.0
9,0.8061503229672472,9,0.9400832778650522,9,1.0,9,0.960200596580508,9,0.95,6,0.996765304366491,9,9.0,1.0
9,0.9511800617849216,9,0.977918841623324,9,1.0,9,0.9817559643485292,9,0.98,6,0.7881140625297228,9,9.0,1.0
9,0.9420192019710648,9,0.962702925765733,9,1.0,9,0.9248937070388842,9,0.99,6,0.8641829790154404,9,9.0,1.0
9,0.9544195365854432,9,0.974113391284886,9,1.0,9,0.9720121058962852,9,0.63,6,0.9995181614473836,9,9.0,1.0
9,0.8612998552933424,9,0.8608796183364663,9,1.0,9,0.9407703549881672,9,0.59,6,0.9994996538764356,9,9.0,1.0
9,0.9446215999710494,9,0.973594824648967,9,1.0,9,0.9743462843040916,9,0.96,6,0.9964338479765998,9,9.0,1.0
9,0.943665319154694,9,0.9221410649160224,9,1.0,9,0.9738308179559964,9,0.96,6,0.9993652353669136,9,9.0,1.0
9,0.8731557343643339,9,0.9304186355070532,9,1.0,9,0.9517394668371888,9,0.95,6,0.999144053853502,9,9.0,1.0
9,0.9198518472207364,9,0.9694355821713592,9,1.0,9,0.9901844220535828,9,0.98,6,0.9992955948436232,9,9.0,1.0
9,0.9413526007661434,9,0.9612110018091334,9,1.0,9,0.979073047886887,9,1.0,6,0.9973642853323976,9,9.0,1.0
9,0.6840874057165658,4,0.593642170721836,4,1.0,9,0.4352749875483819,4,0.56,6,0.9881544811453874,4,4.0,1.0
9,0.9338105993637992,9,0.9402190280144894,9,1.0,9,0.9257279796813912,9,0.92,6,0.99642940564433,9,9.0,1.0
9,0.9506122550778532,9,0.9669295792714626,9,1.0,9,0.9811129199520484,9,1.0,6,0.9911965862859908,6,9.0,1.0
9,0.9356529206599512,9,0.9674874973535328,9,1.0,9,0.9936274502857309,9,0.83,6,0.9992047266145004,9,9.0,1.0
9,0.7778455012049103,2,0.4638745678736986,9,1.0,9,0.7298174613525261,9,0.77,6,0.6021575826813705,9,9.0,1.0
5,0.9774975575950388,5,0.982949691723068,5,1.0,5,0.9999999999999634,5,0.94,5,0.9999999999995453,5,5.0,1.0
9,0.8827744633531036,9,0.9418944919201738,9,1.0,9,0.9008100809385176,9,0.95,6,0.9995057068481524,9,9.0,1.0
9,0.9361470796117256,9,0.9546197070576508,9,1.0,9,0.9387273826209914,9,0.93,6,0.9770194967255094,9,9.0,1.0
9,0.8914009471492523,9,0.877725093816402,9,1.0,9,0.961719838261643,9,0.93,6,0.999116917520909,9,9.0,1.0
9,0.9599741813976888,9,0.9872578360012164,9,1.0,9,0.9891069484060544,9,0.95,6,0.9954550708831668,9,9.0,1.0
9,0.9285677513171204,9,0.8745289656479668,9,1.0,9,0.9676007512226712,9,0.96,6,0.9988932731900798,9,9.0,1.0
3,0.5596975368897581,8,0.6480507231308928,3,1.0,3,0.6714234160992708,3,0.82,3,0.917594915453454,3,3.0,1.0
9,0.956824712942065,9,0.979046894173269,9,1.0,9,0.977684623293336,9,0.95,6,0.9538787009706864,9,9.0,1.0
1,0.9656009045930394,1,0.9936286331583136,1,1.0,1,0.9998140637199132,1,0.8,3,0.5982602411125914,1,1.0,1.0
9,0.9354563432016104,9,0.9836091685058346,9,1.0,9,0.99114420306705,9,0.93,6,0.5195462126566615,9,9.0,1.0
